idUsuario,nombre,username,idUniversidad,facultad,curso,clase,edad
4846,Eliseo Rufino Francisco Bru,pridefulRuffs5,0,Ciencias de la Educación,1,A,36
4847,Abraham Cases González,outlyingSnail3,64,Ciencias de la Educación,2,A,40
4848,Rita Caparrós Torre,wearyPear4,4,Filosofía,3,C,19
4849,Damián Pastor Luján,shyRice3,13,Humanidades,6,C,34
4850,Adelaida Tolosa,vengefulLizard0,76,Diseño,4,D,31
4851,Luis Ángel Guitart Carro,exactingBasmati8,16,Derecho,5,B,21
4852,Gisela Rosalva Jerez Barranco,sadClam8,12,Ciencias Físicas y Matemáticas,3,A,43
4853,Fátima Andres Benavides,shamefulChile7,61,Ciencias Exactas,1,A,37
4854,Nidia Ariño Alsina,zestyCrane9,82,Filosofía,4,A,32
4855,Reynaldo Prudencio Gilabert Zamora,mildOcelot0,37,Diseño,6,C,22
4856,Olimpia Escudero Vives,awedPlover9,75,Matemática,5,D,41
4857,Marisol Bonet Lara,mereClam1,74,Química,3,D,41
4858,Cristóbal Cepeda Tomé,pridefulOrange3,10,Humanidades,1,D,28
4859,Evaristo Higueras Calleja,hushedIcecream4,0,Ciencias Físicas y Matemáticas,3,D,29
4860,Marisol Expósito Arias,panickyCordial6,8,Ciencias de la Salud,3,D,35
4861,Berto Galan,humorousKitten2,18,Odontología,2,B,49
4862,Benjamín Asensio Fuertes,cautiousRuffs5,48,Educación Física,6,D,47
4863,Socorro Soto,pleasedDotterel5,68,Ciencias de la Educación,6,D,34
4864,Manuela de Escrivá,wakefulMacaw2,67,Matemática,2,B,32
4865,Fidela Porras-Miranda,troubledMoth1,73,Psicología,6,C,33
4866,Cintia Patiño Torrent,amusedMoth9,86,Educación Física,1,D,31
4867,Luis Miguel Garcia Belda,gloomyFerret5,53,Ciencias Económicas,1,D,43
4868,Zacarías Falcón Rocamora,debonairPonie4,81,Ciencias de la Educación,6,C,30
4869,Marta España,superiorViper4,63,Veterinaria,3,C,28
4870,Julie Mirta Nadal Rosa,crummyThrush7,43,Ciencias Físicas y Matemáticas,1,A,40
4871,Sandra Villanueva-Pujadas,drearyBass9,84,Veterinaria,1,C,23
4872,Jose Francisco Reinaldo Belmonte Luján,soreLemur9,44,Veterinaria,6,A,44
4873,Dominga María Del Carmen Río Losada,aloofFlamingo9,9,Filosofía,6,D,45
4874,Valentina Cózar Ibañez,needfulMeerkat7,84,Química,2,D,26
4875,Reina Puerta Amador,alertTacos8,4,Comunicación,2,C,38
4876,Jose Ramón Maza Hervás,aloofWeaver6,3,Veterinaria,3,B,16
4877,Saturnino Gomis-Galvez,mildCaribou9,73,Agronomía,2,A,21
4878,Lupita Alcolea Leal,ferventTuna7,15,Arquitectura,1,C,49
4879,Marisela de Salvà,bubblyWidgeon8,10,Ciencias de la Salud,1,D,38
4880,Manuel Gallart Campos,enragedIguana2,69,Odontología,2,D,21
4881,Álvaro Coronado Valls,mercifulLocust9,53,Química,5,A,46
4882,Manuela Garcia Miranda,sincereWeaver4,66,Odontología,5,C,17
4883,Rómulo Chico Adán,ashamedFalcon7,59,Veterinaria,2,A,47
4884,Ulises Cuenca-Peiró,shamefulTuna6,39,Comunicación,6,D,19
4885,Daniela Matas Matas,cheerfulRuffs5,4,Humanidades,6,A,34
4886,Rosario Baró,enviousPup4,14,Derecho,6,A,44
4887,Benito Rocha Amor,affectedBustard9,36,Ciencias de la Educación,4,D,37
4888,América Serra-Ferrándiz,brainyApricots3,32,Matemática,2,A,27
4889,Natividad Portero-Andreu,insecureCrane6,13,Ciencias Económicas,6,B,43
4890,Nydia Corral Segura,adoringOil9,90,Medicina,5,C,39
4891,Adán Teruel Pozuelo,soreTruffle9,61,Ciencias Exactas,6,A,43
4892,Flavio Ramón Escobar,sadQuiche8,24,Ciencias Exactas,2,B,17
4893,Enrique Escribano Pol,amusedSausage7,44,Arquitectura,5,C,45
4894,Tito Luque Céspedes,needfulBuzzard8,86,Odontología,4,A,20
4895,Ana Belén Malo Vidal,resolvedGelding5,16,Ciencias de la Salud,6,B,26
4896,Noemí Uriarte Neira,spiritedBoa5,33,Información,6,D,27
4897,Palmira García Puerta,cockyBagels4,1,Educación Física,3,B,43
4898,Timoteo Franco,grudgingApricots1,78,Arquitectura,6,B,38
4899,Aristides de Fortuny,enragedLollies3,72,Veterinaria,2,D,41
4900,Régulo de Martínez,dearOtter3,27,Filosofía,3,A,25
4901,Gabriela Anaya Fernandez,tautBasmati0,36,Ciencias Económicas,6,C,25
4902,Yolanda Hervia Cañizares,brainyCoconut6,90,Diseño,5,A,20
4903,Candelas de Carbó,awedViper0,22,Ciencias Sociales,5,D,43
4904,Felicia Avilés Rueda,holisticFish5,42,Ciencias Exactas,4,A,47
4905,Felicidad Diego Aliaga,blissfulGarlic6,57,Agronomía,6,B,26
4906,Plinio Águila Riera,forsakenClam4,53,Psicología,3,B,38
4907,Dimas Cobo Carballo,euphoricCow1,10,Comunicación,1,A,43
4908,Fabio Rafa Querol Montaña,excludedCaribou8,77,Filosofía,2,A,43
4909,Epifanio Pozuelo-Aragonés,similarThrushe7,37,Veterinaria,2,C,43
4910,Evita Delgado Diez,adoringSeafowl4,31,Ciencias Económicas,5,D,43
4911,Candelaria Barberá Mateos,annoyedMacaw6,7,Diseño,1,B,48
4912,Juan Francisco de Marco,needfulPepper9,31,Odontología,2,A,48
4913,Carlos Batalla Lobato,peacefulPlover6,51,Ciencias de la Salud,2,B,24
4914,Eva María Rivero Riera,solemnCrane3,61,Humanidades,3,C,42
4915,Emiliano Simón Parejo Tamarit,needfulZebra4,78,Veterinaria,2,A,41
4916,Brígida Atienza Acevedo,debonairBuck7,38,Odontología,4,A,22
4917,Ainoa del Alemán,pacifiedUnicorn1,42,Ciencias de la Educación,3,C,42
4918,Amada Juliá,abjectFlamingo3,75,Matemática,1,C,37
4919,Lupe Palomar Lluch,hushedSwift6,83,Comunicación,2,A,19
4920,Josué Narváez Esparza,wakefulBustard3,43,Psicología,2,D,22
4921,Arturo Morell,pluckyPudding4,59,Odontología,5,B,30
4922,Marta de Cazorla,amusedHare8,18,Derecho,6,D,16
4923,Eutimio Cárdenas Jordá,mellowLlama2,22,Ciencias Exactas,1,A,39
4924,Isabela Gallo-Portero,artisticBobolink5,59,Agronomía,1,D,28
4925,Gisela Baró Ribera,giddyFish4,64,Química,5,C,17
4926,Anselmo Angulo Solís,sheepishIcecream3,70,Comunicación,5,A,33
4927,Esperanza Nicolasa Núñez Agustí,madOcelot9,68,Psicología,4,B,36
4928,Miriam Magdalena Osuna Jove,morbidPlover2,90,Educación Física,6,B,22
4929,Maristela Anunciación Palomares Soto,superiorPudding1,48,Filosofía,3,B,19
4930,Paula Felisa Ramirez Baró,gutturalLeopard2,91,Química,1,A,30
4931,Teodora Morales-Sosa,drearyHawk9,69,Veterinaria,5,A,25
4932,Balduino Toledo Vives,panickyBaboon6,27,Filosofía,3,A,48
4933,Débora Adela Cortés Peña,needyTermite5,87,Matemática,3,B,47
4934,Narcisa Tovar Quiroga,crummyGelding8,32,Veterinaria,1,C,28
4935,Eligia Gonzalez Zamora,exactingIcecream4,19,Ciencias de la Salud,5,D,46
4936,Eugenia Falcó,wearyWhiting9,91,Agronomía,2,D,16
4937,Alma Mora,wearyRice0,79,Ciencias Exactas,1,A,32
4938,Teo Francisco,mildTruffle1,34,Matemática,2,B,46
4939,Custodio Corral-Peña,exactingCheetah5,81,Ciencias Económicas,1,C,16
4940,Miriam Vargas Estévez,betrayedMagpie3,0,Ciencias de la Salud,5,D,35
4941,Guadalupe Velasco Casals,lyingIcecream5,75,Medicina,4,B,30
4942,Adora Vallejo Padilla,shyCaviar8,28,Comunicación,5,C,48
4943,Teófilo Arévalo Diaz,contentSheep7,89,Medicina,1,B,50
4944,María Teresa María Pilar Baena Toro,peacefulPretzels0,1,Filosofía,5,A,45
4945,Hilda Pablo Chamorro,excludedLlama1,10,Ciencias Sociales,4,B,35
4946,Amaya del Coello,mereFerret4,48,Matemática,3,A,47
4947,Dalila Perales Rosado,bubblyPoultry3,18,Educación Física,4,A,43
4948,Emma Cid Villanueva,excitedOtter1,50,Ciencias Físicas y Matemáticas,5,D,32
4949,Plácido Nicolás Yuste,finickyTeal7,69,Ciencias Económicas,1,B,32
4950,Irma Camino,kindPaella0,42,Ciencias Físicas y Matemáticas,1,B,50
4951,Alejandra Fernández Acevedo,gloomyLard2,70,Química,3,A,17
4952,Ricarda Bonilla-Gutiérrez,pitifulClam1,29,Agronomía,6,D,28
4953,Anna Diez Gómez,lazyViper4,78,Diseño,1,C,30
4954,María Fernanda Arenas Arribas,mereAntelope8,16,Ciencias de la Educación,1,A,16
4955,Carlito Tovar Fabregat,needyAbalone9,62,Ciencias de la Educación,6,D,37
4956,Saturnina Godoy Serna,grizzledDingo3,61,Humanidades,1,B,19
4957,Úrsula Girón-Nogués,cruelCockatoo8,47,Ciencias Sociales,2,A,40
4958,Ramona del Ibáñez,wingedJaguar2,64,Agronomía,1,B,32
4959,Efraín Heredia Sevillano,mildTuna8,17,Humanidades,6,D,43
4960,Florentino Velasco Infante,gutturalGranola8,36,Medicina,4,C,34
4961,Eliana Canales-Chaves,selfishEland0,48,Ciencias de la Salud,2,D,41
4962,Seve Vergara Cisneros,blissfulCod0,10,Ciencias Económicas,2,D,34
4963,Nayara del Angulo,solidOil0,66,Educación Física,4,C,25
4964,Jose Llopis Jáuregui,crushedCardinal0,58,Información,4,B,31
4965,Hilario Antón Poza,ashamedLapwing2,48,Derecho,1,A,21
4966,Sol Zabala Guzmán,ardentOil9,87,Ciencias Físicas y Matemáticas,5,B,28
4967,Ruth Arregui González,needyCordial0,65,Odontología,1,A,29
4968,Chita Rosa Pol Ureña,offendedFlamingo7,58,Medicina,6,A,47
4969,Viviana Sedano Cabañas,boredSalami4,29,Educación Física,3,D,30
4970,Camilo Ferrer Sebastián,worldlyOatmeal7,79,Odontología,5,A,44
4971,Luciano de Cruz,grumpyLlama6,47,Ciencias Económicas,4,C,39
4972,Cruz Baquero Soler,artisticLeopard8,46,Medicina,5,A,22
4973,Ainoa Parejo Tamayo,grumpySmelt0,0,Agronomía,5,B,24
4974,Bonifacio Rocha Roldan,pleasedLlama4,25,Humanidades,1,D,47
4975,Jonatan Arco Dueñas,ecstaticSardines5,11,Ingeniería,1,A,37
4976,Lourdes Almudena Serna Boada,zestyDunbird9,15,Humanidades,6,D,23
4977,Quirino Bernal Pujol,somberTruffle7,21,Agronomía,1,A,35
4978,Timoteo Meléndez Arias,insecureChile1,77,Arquitectura,6,C,36
4979,Ruy Céspedes Ripoll,dreadfulPudding0,26,Arquitectura,6,B,28
4980,Amaya Arce Grau,jealousDunbird5,69,Información,1,A,41
4981,Marcela Soraya Bastida Paredes,murkyWasp5,87,Medicina,5,B,19
4982,Magdalena Fiol Mendizábal,obsessedSausage5,55,Ciencias de la Educación,3,A,48
4983,Emilio Sanjuan,pacifiedWildfowl0,54,Derecho,1,A,32
4984,Sandalio Carrasco Galiano,zestyBuck4,69,Química,6,B,17
4985,Montserrat Camps Ferrer,gloomyEggs7,57,Derecho,4,B,40
4986,Feliciana Colom-Ugarte,excludedRhino8,10,Ciencias de la Salud,1,D,29
4987,Gregorio Cabanillas-Rocamora,outlyingCake1,16,Ciencias Económicas,3,A,28
4988,Abilio Cortes Rovira,gleefulCrane6,0,Información,6,D,19
4989,Lidia Garriga,zestyHeron7,19,Filosofía,4,A,16
4990,Sol Buendía Ordóñez,needyPolenta5,46,Ciencias Económicas,2,D,49
4991,Rocío Briones Leal,thrilledMallard2,83,Derecho,6,A,36
4992,Hermenegildo Dominguez Martí,adoringIguana7,60,Ciencias Exactas,5,B,19
4993,Azeneth Cano Clemente,decimalApricots5,59,Agronomía,5,A,32
4994,Fortunato de Simó,alertOtter1,83,Agronomía,4,B,42
4995,Fortunato del Tur,selfishOil6,11,Ciencias Exactas,5,C,44
4996,Fabián Maestre Fernández,lyingChough2,65,Derecho,1,C,31
4997,Gala Falcón Batlle,cautiousWidgeon8,91,Arquitectura,1,D,37
4998,Antonio Barba,pluckyPie0,44,Matemática,6,A,38
4999,Flora del Rosado,enragedKitten6,71,Información,4,C,49
5000,Fabricio Blázquez Uriarte,enragedCod5,8,Humanidades,3,B,44
5001,Fanny Martin Matas,ecstaticClam1,37,Ciencias de la Salud,2,C,33
5002,Jafet Sotelo Sabater,cautiousSwift8,4,Ciencias de la Salud,1,D,25
5003,Lupita Chaparro Guardiola,dejectedSnipe9,24,Educación Física,3,A,23
5004,Ignacio Méndez Rius,mercifulLapwing1,72,Medicina,4,B,46
5005,Jeremías Arroyo-Escobar,boastfulBass6,78,Psicología,5,B,32
5006,Albina Blasco Rosa,sugaryTacos7,13,Educación Física,3,D,27
5007,Amada del Talavera,alertMeerkat4,18,Psicología,2,B,50
5008,Conrado Reina-Maestre,eagerWhiting6,59,Ciencias de la Educación,4,A,40
5009,Manuelita Barrena Paredes,blissfulCoconut9,50,Filosofía,4,B,33
5010,Remigio Moisés Pujol Grande,spiritedSeafowl4,50,Humanidades,4,B,49
5011,Olalla Llanos Boada,gloomyPudding6,6,Ciencias Económicas,3,C,44
5012,Delfina Arrieta Milla,somberPudding2,90,Veterinaria,6,A,44
5013,Nando Álamo,mercifulDunbird4,46,Derecho,5,B,33
5014,Dalila Tena Sobrino,bubblyGatorade3,79,Humanidades,3,B,39
5015,Glauco Gaya Cáceres,humorousOcelot1,37,Comunicación,6,B,19
5016,Ana Sofía Mayo-Royo,peacefulDotterel5,62,Información,3,C,29
5017,Imelda Lucila Olivera Berenguer,curiousVenison3,44,Diseño,4,C,18
5018,Tadeo Quevedo Torre,mellowMallard5,32,Comunicación,3,D,43
5019,Macario de Zorrilla,euphoricCoati9,11,Información,3,C,44
5020,Marita Jerez Gras,sadWidgeon7,46,Psicología,4,D,24
5021,Celia Torrens,pleasedIguana9,59,Química,3,A,44
5022,Alfonso Crespi-Pastor,cautiousPretzels0,0,Ciencias Físicas y Matemáticas,2,C,25
5023,Carmela Linares Angulo,solidWasp2,89,Odontología,3,D,24
5024,Santos Giralt Palomares,jubilantCoati7,55,Diseño,4,D,24
5025,Calisto Larrea,sincereRat1,6,Ingeniería,3,B,33
5026,Feliciano Isidoro Recio Valle,contentOwl0,87,Ingeniería,2,A,24
5027,Ángeles de Gallego,needfulPup0,53,Humanidades,6,B,26
5028,Araceli Portillo Puente,somberBagels7,50,Psicología,6,D,40
5029,Josep Tello Expósito,ashamedSnail2,15,Ciencias Económicas,6,A,24
5030,Inés Pozo,vengefulSwift5,47,Diseño,1,D,39
5031,Celia Simó Vila,needfulCur6,88,Odontología,3,B,43
5032,África del Polo,lovesickClam4,24,Información,5,A,46
5033,Ascensión Sastre Calzada,insecureLard8,82,Arquitectura,2,D,24
5034,Cirino Albero,exactingCoconut0,68,Arquitectura,4,C,47
5035,Montserrat Blanca Guardiola Esteve,outlyingTermite7,28,Química,5,C,20
5036,Laura Sáenz Durán,somberApricots3,55,Veterinaria,3,C,23
5037,Jose Quesada Valencia,stressedHyena0,60,Ciencias de la Educación,5,D,19
5038,Dani Cuesta Garmendia,abjectHeron6,16,Ciencias Físicas y Matemáticas,5,C,32
5039,Teobaldo Agudo Serra,jubilantCrackers4,86,Ciencias de la Educación,6,D,17
5040,Nereida Rosell Ángel,sheepishRaisins9,32,Información,6,C,29
5041,Leopoldo Bellido Pablo,wornoutBuzzard0,30,Ciencias Físicas y Matemáticas,1,A,22
5042,Trini Soto Salinas,excludedBoa3,65,Veterinaria,6,C,29
5043,Trinidad Eligio Salamanca Plaza,excitedHeron2,69,Ciencias de la Salud,6,C,47
5044,Haydée Armida Arellano Calderón,gloomyBuzzard5,20,Ingeniería,1,B,20
5045,María Fernanda Dávila Benitez,lovesickWasp4,27,Ciencias Físicas y Matemáticas,6,D,44
5046,Marcos Hernandez Barreda,jumpyViper3,76,Arquitectura,2,B,50
5047,Vilma Bienvenida Manjón Palacios,mildDotterel1,83,Información,4,B,47
5048,Íñigo Acosta Mena,contentLard9,16,Ciencias Económicas,6,A,33
5049,Gracia Luisina Torralba Aznar,vengefulIguana7,59,Ciencias Económicas,2,A,18
5050,Maribel Grande,tautSwift4,10,Agronomía,6,C,46
5051,Noemí Cabezas Prada,culturedApricots9,80,Química,5,C,22
5052,Ceferino Cózar Sanchez,morbidCockatoo4,14,Comunicación,3,A,29
5053,Alonso Elías Quintero,artisticPiglet5,57,Matemática,2,D,18
5054,Inocencio Ruiz Orozco,mercifulFish5,77,Ciencias Sociales,3,A,20
5055,Rico Martinez,guiltySnipe4,91,Ciencias Exactas,2,D,24
5056,Cipriano del Barriga,ecstaticWildfowl4,23,Odontología,3,A,35
5057,Máxima Jover Poza,pacifiedSardines5,83,Humanidades,1,D,18
5058,Alberto Bou Pelayo,peskyBagels0,21,Agronomía,2,A,31
5059,Azahara Puig Ruano,jumpyMuesli1,50,Agronomía,4,B,20
5060,Jordi Escamilla Ponce,mellowOwl8,25,Medicina,2,B,28
5061,Loida Gracia Arévalo,hushedCordial8,90,Ingeniería,5,B,48
5062,Lola Goicoechea-Rubio,peacefulChowder3,78,Comunicación,1,B,19
5063,Morena Mateu Buendía,ferventOryx8,25,Ciencias Físicas y Matemáticas,5,A,50
5064,Florentina Alegre Suárez,awedPup5,50,Química,1,D,36
5065,Flavia Pou Terrón,guiltyLeopard7,88,Odontología,5,D,26
5066,Julio César del Sedano,crushedDingo9,61,Ingeniería,1,D,43
5067,Ana Sofía Salom Borrell,ardentTacos8,33,Medicina,2,B,26
5068,Gastón Che Diez Menendez,alertRhino9,66,Química,1,A,19
5069,Saturnino Leiva Carmona,grudgingLion4,24,Ciencias Físicas y Matemáticas,4,D,37
5070,Wálter Almeida Morales,somberDoughnut8,78,Ciencias de la Educación,6,A,49
5071,Luciano Alonso,needfulTermite9,30,Derecho,3,B,37
5072,Alfonso Amaro Ledesma Manrique,cockySmelt8,89,Arquitectura,4,D,35
5073,Baldomero Carballo-Serrano,boastfulDoves9,2,Agronomía,5,C,29
5074,Marcela Grau Nuñez,grumpyChowder8,88,Ciencias Físicas y Matemáticas,2,C,36
5075,Leonel Gil Sosa,solidSardines3,87,Ciencias Físicas y Matemáticas,4,C,32
5076,Amado Portillo Mir,wrathfulDove5,86,Información,3,B,26
5077,Ileana Verdejo,vengefulRhino4,39,Matemática,1,C,17
5078,Carolina Galvez-Gomis,alertAntelope5,46,Ciencias Físicas y Matemáticas,6,C,45
5079,María Cristina Cifuentes Alegria,hushedFerret4,14,Humanidades,6,A,44
5080,Chus Amo Tapia,giddyClam6,20,Información,2,A,48
5081,Marisol Recio Valencia,enviousSeafowl0,13,Filosofía,4,A,47
5082,Marc Angulo Barberá,puzzledMandrill2,85,Odontología,2,D,26
5083,Elba Heras Mercader,ferventCaviar0,22,Agronomía,6,B,43
5084,Juan Antonio Conde Ibarra,offendedLion3,24,Filosofía,4,C,48
5085,Rosario Rojas-Guerra,cruelToucan8,43,Química,4,D,45
5086,Beatriz Quintero-Gárate,thrilledMandrill8,26,Ciencias de la Educación,1,D,28
5087,Liliana del Aliaga,bubblyCod5,16,Ciencias de la Educación,5,B,30
5088,Benigna Tejera Puig,giddyRhino1,60,Información,6,B,36
5089,Chita Santamaria,scornfulPiglet6,8,Veterinaria,4,B,36
5090,Vicente del Landa,euphoricAntelope2,59,Filosofía,6,D,46
5091,Salomé Porras,panickyChough9,60,Ciencias Económicas,2,B,34
5092,Susanita Busquets Luque,finickyDunbird9,63,Psicología,3,D,18
5093,Faustino Mulet Mendez,resolvedSmelt7,74,Psicología,3,D,22
5094,Fermín Montesinos Ojeda,similarKitten7,75,Matemática,3,A,35
5095,Marisol Calista Viñas Nogués,debonairChamois0,78,Ciencias de la Salud,2,A,43
5096,Cornelio del Quero,curiousAbalone6,58,Matemática,3,D,23
5097,Mercedes Tello Perea,ecstaticMare8,13,Información,4,B,40
5098,Bibiana del Andrade,dejectedPie9,12,Medicina,4,D,32
5099,Corona del Caballero,awedCamel5,62,Ciencias de la Salud,2,A,43
5100,Lina Noriega Gallego,brainyRaisins9,23,Información,5,A,33
5101,Celestina Portero-Querol,amazedMare6,30,Arquitectura,2,B,25
5102,Fito Peinado Fernandez,abjectMackerel6,81,Ciencias de la Salud,2,B,39
5103,Pascuala Vigil Cuesta,eagerSnail6,13,Agronomía,5,C,46
5104,Aroa Morillo-Palacios,ashamedCordial5,49,Psicología,2,D,44
5105,Timoteo Sola Cabrero,tautPretzels6,51,Ciencias Sociales,2,C,27
5106,Begoña Sarmiento Vara,unhappyHare8,22,Arquitectura,4,B,45
5107,Ema Torrens Lerma,curiousSmelt2,37,Odontología,3,A,50
5108,Lucho Arnau Peral,exactingLollies7,3,Ingeniería,1,A,31
5109,Socorro Zamorano Palau,wrathfulCake0,2,Ingeniería,6,B,26
5110,Zoraida Lamas,aloofEland4,19,Diseño,2,A,45
5111,Reynaldo Murcia Escalona,empathicCurlew8,18,Veterinaria,3,C,35
5112,Marino Hilario Seco Cuéllar,shyCrane2,43,Filosofía,2,C,37
5113,Marisol Piñol Borrell,relievedSeahorse7,12,Matemática,3,C,46
5114,Mayte Armida Echeverría Ferrer,ferventGranola0,91,Ciencias de la Educación,3,D,49
5115,Adora del Arroyo,decimalCake1,52,Diseño,1,A,35
5116,Renata Ibañez,holisticLeopard0,81,Ciencias de la Salud,1,A,30
5117,Faustino de Miguel,crushedChamois8,87,Comunicación,5,D,41
5118,Félix Zabaleta Palau,shyOrange1,74,Odontología,1,B,16
5119,Maxi Prieto,mildPudding5,58,Ciencias Económicas,6,A,45
5120,Celia Nieto,gleefulSnipe6,2,Odontología,6,C,25
5121,Anastasio Barco Frutos,wrathfulCow3,32,Humanidades,6,A,38
5122,Roxana Ferrán Salmerón,cautiousChile4,32,Psicología,4,C,19
5123,Gracia Gálvez Vilalta,pitifulRelish5,14,Ciencias de la Educación,5,C,24
5124,Fanny del Ordóñez,wornoutOil3,87,Psicología,3,B,25
5125,Norberto de Gálvez,finickyLlama1,41,Ciencias Económicas,5,D,27
5126,Águeda Pacheco Rojas,dreadfulSwift2,53,Ingeniería,4,A,25
5127,Rafael Santiago Dominguez Cañizares,lyingShads7,23,Psicología,1,B,21
5128,Rita Santana Escamilla,artisticLocust0,58,Ciencias de la Educación,2,D,18
5129,Álvaro Quero,sincereCheese4,25,Diseño,2,A,48
5130,Anastasia de Bermúdez,boastfulBoars0,90,Diseño,5,D,23
5131,Domingo Mesa-Castro,ferventCoconut9,85,Química,3,A,46
5132,Edgardo Domínguez Mesa,eagerMallard5,13,Psicología,5,D,18
5133,Prudencia Yaiza Gomila Santos,joyfulHare3,7,Agronomía,6,C,17
5134,Lucila Juliá Villalobos,unhappyShads1,55,Odontología,5,D,20
5135,Marcos Amor-Arnal,artisticOryx4,38,Ciencias de la Salud,4,A,21
5136,Godofredo Arnal Ferrera,brainyApples5,47,Química,4,B,30
5137,Pío Esteban Pineda,sadTacos6,54,Química,2,D,21
5138,Manuelita Gallart-Cardona,excludedIguana9,29,Comunicación,1,D,40
5139,Felix Goyo Romero Costa,gleefulWasp6,63,Medicina,5,A,38
5140,Catalina Duran Palomar,thriftyMuesli8,53,Ciencias Exactas,1,B,21
5141,Maximiano Pizarro Mate,betrayedWasp1,0,Odontología,1,C,50
5142,Paola Mármol Gomez,drearyGatorade6,13,Odontología,3,B,20
5143,Armando Fabregat Martí,excludedCrane8,3,Ciencias de la Educación,4,C,17
5144,Albert Mayoral-Salinas,wakefulHyena8,15,Diseño,4,A,34
5145,Olimpia Pagès Borrell,crushedJaguar9,46,Matemática,6,D,41
5146,Carla Milla Rey,jealousRhino3,91,Diseño,4,D,27
5147,Carolina Villanueva Miró,curiousThrush4,28,Arquitectura,2,A,27
5148,Gastón Gimenez Arteaga,amusedTacos4,23,Psicología,1,A,33
5149,Valerio Borrás Raya,anxiousPup7,88,Educación Física,3,B,30
5150,Charo Acero Mayo,lazySheep6,13,Información,4,A,37
5151,Guiomar Santamaría Sáenz,merePear4,63,Ciencias Sociales,6,C,47
5152,Mirta de Ballesteros,murkyDoves3,49,Información,3,A,36
5153,José Gallardo Álamo,emptyHoopoe1,76,Ciencias Económicas,1,C,41
5154,Ramiro Enrique Barco Gordillo,solidBoars3,11,Filosofía,2,D,42
5155,Amor Ariadna Azcona Flores,tautHeron2,2,Psicología,5,B,45
5156,Marino Amancio Exposito Escobar,ferventShads8,28,Humanidades,5,B,37
5157,Eva Baquero Ramis,mereClam4,26,Comunicación,3,B,29
5158,Teo Zaragoza Suárez,affectedRuffs9,54,Psicología,3,B,43
5159,Bernardino Gargallo Padilla,dejectedMare2,16,Diseño,2,D,29
5160,Raimundo de Goicoechea,offendedFish0,12,Ciencias Exactas,4,C,26
5161,Hernán del Hidalgo,panickyTuna7,41,Diseño,2,B,45
5162,José Manuel Cabezas Pons,joyfulLapwing3,15,Veterinaria,1,B,46
5163,Priscila Bilbao Castrillo,bubblyPoultry9,4,Ciencias de la Salud,4,A,30
5164,Salomé Zabala Campos,ardentLion4,25,Ciencias Sociales,3,C,45
5165,Mauricio Español Melero,emptyMallard3,57,Ingeniería,3,C,27
5166,Obdulia Fernández-Cornejo,enviousMoth9,34,Ciencias Físicas y Matemáticas,6,B,27
5167,Petrona de Cuesta,relievedChowder2,66,Psicología,5,C,31
5168,Estrella Sarabia Manuel,cockySausage7,66,Humanidades,5,C,40
5169,Fabio Florencio Riquelme Gámez,resolvedOatmeal9,65,Ciencias Económicas,1,D,29
5170,Lupe Gonzalo Pereira,grudgingLeopard2,72,Psicología,4,B,42
5171,Antonio Barrena-Figueroa,tautLeopard1,60,Diseño,5,D,49
5172,Quique Rubio Sevilla,annoyedMallard2,79,Arquitectura,5,C,23
5173,Malena del Rocha,innocentGelding8,35,Ciencias Físicas y Matemáticas,5,B,38
5174,Azahara Casanovas Gálvez,betrayedTortoise4,55,Derecho,6,B,44
5175,Augusto Infante Luz,peskySalami3,88,Ciencias Sociales,3,C,19
5176,Espiridión Baudelio Atienza Melero,blissfulPretzels7,67,Educación Física,3,C,37
5177,Vanesa del Almansa,excludedCheetah5,7,Odontología,6,C,42
5178,Consuela Sebastián Puente,lovesickCamel2,9,Información,2,B,43
5179,Anastasia Landa Iñiguez,wrathfulKitten5,23,Diseño,3,A,33
5180,Martina Balaguer,wakefulZebra9,53,Psicología,3,D,44
5181,Estela Grande Santos,dejectedDoves3,80,Diseño,5,A,16
5182,Coral Socorro Abellán Barroso,selfishDove3,58,Ciencias Físicas y Matemáticas,5,A,20
5183,Venceslás Cadenas,puzzledMagpie4,58,Odontología,3,C,37
5184,Flavio Segura Camps,enviousUnicorn5,78,Ciencias de la Salud,5,C,36
5185,Ramona Mateo Gomis,excludedCheese2,63,Humanidades,2,C,49
5186,Vicenta Bolaños-Zorrilla,pridefulChough0,69,Química,1,C,22
5187,Vicenta Porras Rozas,dreadfulBagels0,1,Medicina,4,A,20
5188,Emperatriz Lumbreras Sanchez,obsessedGranola3,5,Ingeniería,5,B,45
5189,Lorenza Portillo Codina,excitedCardinal3,67,Matemática,2,A,40
5190,Juan Francisco Tur Murillo,gutturalBuzzard7,11,Humanidades,5,B,22
5191,Olegario Rufino Almazán Ropero,drearyDoughnut6,66,Ciencias de la Salud,2,A,21
5192,Julieta Agudo Corbacho,awedOrange3,57,Medicina,6,B,29
5193,Eugenio Narváez Ojeda,importedLemur2,31,Veterinaria,6,A,48
5194,Javier Valbuena Casal,madRaisins3,14,Ciencias Exactas,6,D,24
5195,Adolfo del Soriano,ecstaticClam9,82,Química,4,D,19
5196,Asunción Arcos Cardona,excitedSnipe7,3,Ciencias Físicas y Matemáticas,4,B,16
5197,Narcisa Perea Casanova,sadPretzels1,86,Diseño,1,A,19
5198,Claudio Marcos,zestyOwl2,44,Información,4,D,27
