idUsuario,nombre,username,idUniversidad,facultad,curso,clase,edad
7558,Jimena Vargas Blasco,['outlyingHeron8'],57,Diseño,4,C,48
7559,Paula Cerro Riera,['resolvedPonie4'],49,Química,5,A,37
7560,Severino Priego Miguel,['mildLlama9'],32,Ciencias de la Educación,6,C,44
7561,Marco Aramburu-Artigas,['anxiousGnu3'],73,Comunicación,3,C,17
7562,Ruperto de Arnaiz,['soreLizard8'],14,Derecho,1,B,27
7563,Matilde Macias Juan,['brainyLapwing9'],27,Arquitectura,6,A,45
7564,Itziar Pascual Rubio,['crummyHoopoe4'],36,Ciencias Físicas y Matemáticas,3,D,49
7565,Evaristo Téllez Solera,['dreadfulCrackers1'],51,Psicología,5,B,42
7566,Teresita de Martín,['awedDingo3'],85,Educación Física,5,B,49
7567,Reina Abella Cortes,['mildSmelt1'],54,Comunicación,3,A,21
7568,Duilio de Ochoa,['culturedDove8'],8,Arquitectura,1,A,44
7569,Aníbal Tolosa Pastor,['wearyHeron0'],33,Agronomía,5,C,23
7570,Claudia de Chaparro,['wingedCoati6'],64,Derecho,3,D,37
7571,Joan Tolosa Sanmartín,['murkySalt3'],87,Agronomía,4,C,33
7572,Ricardo José Ángel Castañeda Bellido,['lazyCamel1'],53,Derecho,2,B,38
7573,Glauco Uriarte Arana,['betrayedBaboon3'],82,Odontología,5,B,47
7574,Guadalupe Pablo Almeida,['crummyRuffs4'],9,Ciencias Económicas,2,B,43
7575,Javi Menéndez Recio,['pacifiedSheep8'],38,Ciencias Físicas y Matemáticas,1,B,27
7576,Juan Antonio Saez,['abjectSalt4'],87,Ciencias de la Salud,6,B,18
7577,Evelia Fabra,['truthfulDotterel5'],66,Matemática,3,A,45
7578,Luz Maxi Artigas Prats,['kindThrush0'],35,Humanidades,4,A,23
7579,Victoria Cañellas Isern,['wrathfulHawk1'],26,Odontología,2,B,43
7580,Azahar del Reguera,['gleefulApples6'],66,Ciencias de la Salud,5,D,19
7581,Encarnación de Coll,['madApples5'],29,Ciencias Físicas y Matemáticas,6,B,40
7582,Lope de Duran,['emptyLion4'],33,Ciencias Sociales,4,C,40
7583,Ciríaco Mulet Ramis,['awedDoughnut5'],6,Educación Física,6,D,22
7584,Teo Barberá,['ferventWigeon8'],55,Química,4,A,20
7585,Jovita Felisa Paniagua Torralba,['blissfulSeafowl7'],36,Filosofía,6,B,39
7586,Ale Pozo-Gallart,['panickyWeaver3'],89,Educación Física,1,B,26
7587,Petrona Arnal,['dearHyena4'],84,Comunicación,2,B,30
7588,Pilar Benavides Salmerón,['mellowLard8'],17,Ciencias Económicas,1,C,46
7589,Cristian de Caro,['blissfulLion8'],16,Química,6,A,30
7590,Lola Ferrán-Gomila,['madDunbird8'],6,Odontología,5,B,36
7591,Evaristo Vizcaíno Codina,['pacifiedRuffs7'],56,Matemática,1,C,29
7592,Isaac de Bayona,['betrayedFalcon2'],66,Odontología,1,D,21
7593,José Manuel Vazquez Escamilla,['empathicPie4'],21,Diseño,1,A,26
7594,Salomé Zaragoza-Hierro,['pacifiedOtter8'],73,Ciencias de la Educación,4,A,50
7595,Adolfo Leiva Jurado,['sincereOil0'],91,Ciencias de la Salud,2,C,18
7596,Juan Fábregas Martínez,['hushedHeron2'],87,Ciencias Sociales,4,D,36
7597,Jose Francisco Ernesto Jaén Rubio,['excitedOwl7'],82,Arquitectura,2,B,47
7598,María Jesús del Gomis,['relievedDoves7'],53,Ciencias Exactas,1,C,22
7599,Ámbar Ximena Duarte Cobos,['finickyLlama4'],57,Psicología,5,A,18
7600,Octavia Téllez Carreño,['tautOwl3'],36,Educación Física,5,C,24
7601,Severiano Julián,['peskySnail9'],14,Derecho,5,D,44
7602,Manola Calatayud,['ferventLlama5'],46,Ciencias Físicas y Matemáticas,6,C,26
7603,Rosario Telmo Vélez Marti,['boredCheetah6'],63,Agronomía,5,D,37
7604,Chucho Garcés-Laguna,['aloofRelish9'],29,Psicología,2,D,47
7605,Candelario Garrido Franch,['sheepishDoves1'],18,Humanidades,6,B,25
7606,Trinidad Tomé Barriga,['blissfulDoughnut9'],18,Veterinaria,4,C,31
7607,Cleto Ribera Almansa,['peskyCordial4'],14,Matemática,4,D,35
7608,Plinio Dominguez-Pinilla,['stressedWidgeon2'],79,Ciencias Físicas y Matemáticas,6,C,49
7609,Fidel Arcos Pedraza,['troubledBagels6'],46,Química,5,A,34
7610,Caridad Murcia Blasco,['pitifulApples8'],87,Ciencias Físicas y Matemáticas,4,C,30
7611,Leyre Llanos Jordá,['scornfulMagpie9'],26,Psicología,2,D,48
7612,Máxima Iborra Benet,['betrayedTermite6'],0,Ciencias Exactas,1,D,43
7613,Valerio Robledo-Diego,['wakefulRuffs2'],41,Comunicación,1,B,37
7614,Leticia Balaguer Román,['offendedEagle7'],74,Comunicación,5,C,26
7615,Hortensia Hervia Dávila,['giddySnipe5'],25,Agronomía,1,A,40
7616,Albano Gascón Santiago,['offendedMallard6'],59,Educación Física,4,B,28
7617,Victoriano Vicente Pablo Clemente,['mereThrush3'],14,Psicología,3,A,20
7618,Olegario Cabrera Lobo,['shamefulPorpoise7'],65,Matemática,3,C,23
7619,Marta Ayllón Bernal,['wakefulTeal2'],29,Información,2,C,16
7620,Liliana Gascón Checa,['sincereMacaw7'],44,Agronomía,5,A,31
7621,Marcelo Dominguez Cánovas,['solidPepper6'],40,Ciencias de la Educación,1,A,24
7622,Anita Sabater Domingo,['zestyPretzels1'],28,Veterinaria,5,B,40
7623,Edu Carmelo Cerdá Gárate,['hushedBobolink6'],8,Ciencias de la Salud,4,B,24
7624,Natalio Hervia Peinado,['truthfulMacaw5'],17,Información,1,A,16
7625,Carla Jacinta Batalla Pol,['ardentPretzels4'],75,Psicología,3,C,46
7626,Amancio Ojeda Garcia,['wearyStork1'],17,Arquitectura,1,D,28
7627,Ambrosio Alemán,['ferventOcelot3'],46,Psicología,5,D,49
7628,Fabiana Pujol Guillén,['anxiousDoughnut0'],74,Arquitectura,1,C,36
7629,Cipriano Fabregat Álvaro,['mercifulFlamingo7'],88,Ciencias Exactas,4,A,29
7630,Mónica Antúnez Cañete,['cockyCaviar9'],89,Información,2,B,50
7631,Sonia Acuña-Belda,['fondFlamingo4'],63,Ingeniería,1,D,29
7632,Pascual Méndez Rozas,['peacefulBuzzard6'],66,Medicina,1,A,48
7633,Lupe Avilés Rosselló,['amusedChamois1'],41,Odontología,2,A,23
7634,Victorino Mir Díez,['brainyHawk7'],89,Arquitectura,3,A,36
7635,Anunciación Vera-Salcedo,['insecureTomatoe4'],42,Agronomía,3,A,18
7636,Clementina Lamas Cuenca,['peacefulDoughnut9'],84,Ciencias Exactas,5,A,25
7637,Salvador Ayllón Gascón,['sugaryAntelope3'],32,Información,4,A,39
7638,Leire Arco Ibarra,['lovesickSeahorse1'],10,Ciencias Físicas y Matemáticas,3,C,38
7639,Luciano Palma Borrego,['peacefulCoconut5'],13,Química,1,A,34
7640,Tatiana Alarcón Sáez,['importedOatmeal4'],90,Arquitectura,3,D,46
7641,Isaura Segovia Orozco,['superiorWhiting4'],57,Educación Física,1,C,23
7642,Flor Valera-Sobrino,['cockyDinosaur9'],27,Derecho,4,C,34
7643,Fabricio Zorrilla Hernando,['lazyPup9'],13,Medicina,1,C,18
7644,Asdrubal Parra Rodriguez,['gleefulCake1'],58,Agronomía,5,C,46
7645,Buenaventura Iborra,['betrayedGelding0'],61,Psicología,1,D,44
7646,Daniela Batalla Echevarría,['gloomyBuzzard5'],10,Comunicación,2,C,34
7647,Visitación Rubio Conde,['cautiousMandrill4'],53,Derecho,4,A,40
7648,Mercedes Ariño Tomas,['holisticHoopoe2'],47,Ciencias Sociales,3,D,34
7649,Godofredo Falcó Carlos,['humorousBuzzard4'],75,Arquitectura,6,B,39
7650,Melchor Rocha Valls,['finickyChile5'],31,Agronomía,4,D,44
7651,Nando Morante Mercader,['dopeyBagels0'],39,Veterinaria,1,D,25
7652,Nazario Macias-Losada,['goofyAntelope8'],25,Comunicación,4,D,28
7653,Natanael Ordóñez-Clavero,['abjectDoughnut2'],23,Información,4,C,45
7654,Isidro Román,['dreadfulCod2'],4,Agronomía,2,D,33
7655,Zacarías Gustavo González Campillo,['lyingDunbird3'],25,Arquitectura,1,C,45
7656,Marta del Carrasco,['gloomyBobolink7'],7,Psicología,6,C,35
7657,Félix Campoy Pozo,['superiorMare6'],34,Ciencias Sociales,4,D,34
7658,Rosario Roig Olivé,['finickyPonie7'],57,Filosofía,1,C,17
7659,Eutropio del Jáuregui,['cynicalMeerkat5'],21,Arquitectura,3,D,29
7660,Lupe Cordero Galindo,['selfishCaviar4'],27,Ingeniería,2,D,35
7661,Urbano Carpio Gracia,['empathicBagels8'],89,Ciencias de la Educación,4,D,30
7662,Pastor Tovar Alberto,['wornoutMacaw6'],70,Ciencias Exactas,6,C,48
7663,Pastora Garriga,['dearSeafowl6'],65,Ingeniería,2,B,26
7664,Tadeo Arroyo Salom,['ferventZebra1'],23,Ciencias Sociales,5,C,43
7665,Ernesto Colomer Marqués,['ecstaticSeagull7'],25,Odontología,2,B,24
7666,Román Wálter Saura Poza,['relievedMacaw7'],62,Veterinaria,6,D,47
7667,Jenaro Solana Almeida,['wrathfulMandrill9'],76,Matemática,2,A,45
7668,Feliciano Rivas-Pelayo,['grizzledTacos3'],85,Ciencias Sociales,5,B,45
7669,Mercedes Perla Elías Jiménez,['aloofCheese8'],48,Ciencias de la Educación,2,B,29
7670,Timoteo Pomares-Balaguer,['selfishIcecream7'],85,Psicología,6,C,24
7671,Heriberto Andrade Fábregas,['scornfulStork4'],8,Psicología,2,C,23
7672,Elpidio Zurita Diez,['aboardSardines6'],90,Humanidades,6,A,47
7673,Óscar Fernández Frías,['empathicStork0'],20,Ciencias Físicas y Matemáticas,4,A,35
7674,Jordi Acuña-Luna,['lyingClam3'],48,Ciencias Exactas,6,D,46
7675,Eligia Herrera Mateos,['cruelLemur6'],1,Información,6,D,33
7676,Aurora Verdú-Sureda,['dejectedWidgeon5'],60,Odontología,2,D,49
7677,Primitivo Sanchez-Llorens,['needyLion5'],57,Arquitectura,6,A,26
7678,Débora Duque Rozas,['insecureCod5'],32,Ingeniería,2,A,30
7679,Aura Herrero Escobar,['drearyGatorade5'],58,Ciencias Sociales,3,C,17
7680,Amanda Lucila Juan Carrera,['eagerCordial4'],47,Psicología,1,B,24
7681,Judith Benitez Vilar,['relievedLizard7'],81,Ingeniería,6,A,19
7682,Fabio de Mayol,['annoyedSwift5'],36,Comunicación,5,C,41
7683,Andrés Arrieta Pereira,['guiltyCheetah9'],18,Psicología,2,C,48
7684,Luisa de Vergara,['aboardThrush2'],17,Ingeniería,4,D,16
7685,Rita del Cid,['pridefulRhino3'],44,Filosofía,6,C,43
7686,Lisandro Alemán-Ramos,['thrilledToucan7'],26,Psicología,1,C,49
7687,Rufina Pou Ramón,['pluckyPaella2'],77,Diseño,5,A,22
7688,Selena Ramón Manzanares,['somberPear2'],48,Ciencias Sociales,1,B,27
7689,Lucas Gilabert Alcolea,['sugaryCardinal1'],14,Agronomía,5,B,40
7690,Norberto Escudero Roselló,['excitedEland2'],17,Ciencias Económicas,3,C,20
7691,Adoración Cano Vazquez,['importedTuna5'],19,Humanidades,4,B,34
7692,Eleuterio Mateo,['excludedRelish0'],50,Humanidades,3,C,27
7693,Marino Fortuny Cáceres,['contentFalcon0'],57,Agronomía,4,B,29
7694,Anastasia Luz Pascual,['tautTomatoe5'],2,Información,2,C,25
7695,Bonifacio Barberá Anglada,['jubilantCod8'],0,Humanidades,2,B,29
7696,Elisabet Escudero Izaguirre,['peacefulLion0'],5,Veterinaria,4,A,23
7697,Baudelio de Seco,['mellowCamel8'],55,Humanidades,5,D,40
7698,Baldomero Jódar Cano,['innocentBass7'],17,Agronomía,5,A,27
7699,Máximo Sanchez Velasco,['selfishBoars6'],88,Ciencias de la Educación,5,A,36
7700,Raúl Tejada Cuéllar,['tautSardines6'],32,Medicina,4,A,50
7701,Armida Aramburu,['outlyingIcecream2'],6,Ciencias de la Salud,4,D,45
7702,Amelia Renata Portero Escolano,['amusedLlama7'],14,Química,6,B,40
7703,Duilio Crespo Tapia,['exactingEagle1'],63,Veterinaria,4,B,22
7704,Amador Ruano,['ardentChile2'],78,Educación Física,1,A,43
7705,Edmundo del Hervás,['awedBobolink6'],30,Veterinaria,2,B,32
7706,Ramona Conde Arnau,['awedSwift6'],10,Ciencias Sociales,3,A,31
7707,Raimundo Marquez,['scornfulMandrill8'],43,Psicología,2,D,38
7708,Azahar de Blázquez,['worriedMallard4'],50,Derecho,6,D,49
7709,Lucio Teruel Roca,['debonairTuna4'],2,Ciencias Exactas,2,C,16
7710,Abraham Sola-Castelló,['jealousCardinal0'],37,Química,1,D,23
7711,Máximo Neira Camps,['puzzledCrane8'],30,Arquitectura,5,D,44
7712,Luna Pedro Grande,['importedRhino3'],35,Derecho,1,C,18
7713,Teobaldo Bartolomé,['jealousCrackers0'],61,Humanidades,3,D,35
7714,Eloísa Boix Isern,['affectedShads8'],59,Ciencias Económicas,4,B,26
7715,Hernando Álvaro Blanes Figueras,['somberCur9'],5,Matemática,3,A,17
7716,Aurelio Aguirre Arrieta,['insecureGatorade0'],43,Ciencias Sociales,3,D,36
7717,Consuelo Baena,['contentMagpie7'],74,Agronomía,4,D,40
7718,Hortensia Baquero,['excludedChamois3'],35,Veterinaria,6,C,29
7719,Hernando de Segura,['madSeafowl5'],60,Psicología,5,C,21
7720,César Requena Bosch,['wornoutCamel8'],10,Matemática,4,A,18
7721,Calista Cifuentes Grau,['cruelKitten4'],36,Filosofía,4,D,26
7722,Maricruz Hoyos Rosselló,['enviousTermite9'],49,Ciencias Exactas,2,D,35
7723,Calixta Galan Uribe,['wakefulApples1'],82,Información,3,A,32
7724,Urbano Agustí-Almagro,['sugarySardines5'],50,Humanidades,3,C,34
7725,Samuel Arrieta Verdugo,['holisticFlamingo5'],42,Psicología,6,B,36
7726,Modesta Echeverría Peral,['needyGranola8'],90,Química,3,C,28
7727,Fausto Teodoro Roda Álvarez,['sadSnail1'],32,Comunicación,5,C,36
7728,Jeremías Manuel Burgos Tirado,['trustingOtter5'],23,Agronomía,2,C,44
7729,Jesús Villalonga Amor,['murkyLlama5'],16,Ciencias de la Educación,2,A,22
7730,Roque Santos Córdoba,['holisticSyrup0'],42,Ingeniería,3,B,26
7731,Anselmo Zapata-Sarmiento,['chicPretzels4'],9,Ingeniería,3,D,39
7732,Florinda Cobos Corominas,['trustingApricots7'],37,Medicina,2,A,24
7733,Isa Sáez Hervia,['worldlySwift6'],56,Odontología,5,B,30
7734,Bruno Apolinar Linares Cortés,['needfulTacos5'],76,Arquitectura,2,B,49
7735,Judith Valderrama Luís,['amusedOwl4'],86,Matemática,4,B,32
7736,Nadia Ródenas,['solemnPonie6'],12,Ciencias Económicas,3,A,41
7737,Tristán Beltran Amo,['zestyGatorade0'],25,Ciencias de la Educación,2,D,24
7738,Julia Sainz Heras,['yearningMallard2'],20,Agronomía,6,D,17
7739,Primitivo Vallés Pazos,['solidGelding2'],28,Filosofía,1,B,38
7740,Caridad del Gisbert,['joyfulDotterel7'],76,Ciencias Sociales,2,A,24
7741,Fausto Pedraza Vaquero,['obsessedGnu5'],30,Diseño,2,B,19
7742,Juan Posada Fernández,['cruelMuesli4'],8,Información,5,C,39
7743,Belén Pereira,['similarOryx5'],56,Ciencias Exactas,1,B,47
7744,Cornelio Hector Ortiz Tenorio,['panickyOcelot8'],82,Comunicación,5,B,47
7745,Aurelia Adadia Tejada,['jumpyTacos2'],2,Educación Física,2,C,29
7746,Gala Cañas Prieto,['cheerfulDinosaur1'],4,Ciencias de la Educación,6,D,32
7747,Carla Belén Ponce Mercader,['excitedCow4'],14,Psicología,3,A,32
7748,Albert Clemente Echeverría,['sugaryBasmati5'],66,Psicología,5,A,18
7749,Darío Roman Baquero,['yearningRice2'],33,Química,6,A,27
7750,Juanita Santos Cáceres,['solemnPiglet2'],59,Química,5,B,21
7751,Amarilis Catalá Guardiola,['cockyGranola1'],34,Derecho,4,A,36
7752,Melania Cañellas Morán,['truthfulThrush2'],70,Matemática,2,B,26
7753,Eleuterio Garzón,['excludedTruffle1'],33,Ciencias Sociales,1,B,50
7754,Calixto Amador Jove,['enviousPlover9'],40,Ciencias Sociales,6,C,17
7755,Ámbar Recio Giménez,['sincereIcecream5'],88,Diseño,4,C,25
7756,Eli Eligia Peralta Sanz,['obsessedCoati7'],50,Matemática,4,B,29
7757,Santos Cuadrado Pons,['mereOryx9'],75,Ciencias Exactas,2,B,27
7758,José Luis Reig Sáez,['importedSeagull8'],71,Información,3,B,21
7759,Graciana Uribe-Domínguez,['outlyingOrange1'],16,Ciencias Exactas,3,C,42
7760,Belén Núñez Vera,['pleasedSheep2'],78,Ciencias Físicas y Matemáticas,3,C,35
7761,Marcial Leoncio Pinto Acevedo,['lovesickLollies4'],62,Odontología,3,B,32
7762,Josep Sánchez Ordóñez,['wakefulShads1'],73,Información,2,B,17
7763,Irma Conesa Cámara,['blissfulDoves7'],40,Ciencias Físicas y Matemáticas,3,A,22
7764,Pancho Salinas Bejarano,['truthfulBobolink8'],55,Odontología,3,A,30
7765,Ibán Jose Ramón Jáuregui Carreño,['mercifulCheetah0'],67,Ciencias de la Salud,5,A,18
7766,Luz de Mir,['bubblyMeerkat5'],32,Filosofía,3,A,24
7767,Francisco Fiol Carreño,['wakefulOil1'],47,Arquitectura,6,C,21
7768,Hermenegildo Cuadrado-Caballero,['mildBittern0'],49,Ingeniería,1,C,18
7769,María Pilar Madrigal,['artisticWidgeon1'],77,Ingeniería,4,B,43
7770,Jose Olmedo Valentín,['aloofPup5'],49,Información,2,C,32
7771,Luciana Borrell Calderon,['superiorSmelt4'],11,Filosofía,5,C,22
7772,Gisela de Román,['aloofSalami7'],2,Química,3,C,42
7773,Mónica Teresita Almansa Segarra,['wrathfulMoth9'],10,Humanidades,4,C,31
7774,Guadalupe Fiol Royo,['unhappyBuck9'],54,Arquitectura,4,D,29
7775,Rolando Segura Font,['mildThrushe3'],4,Información,3,B,19
7776,Raimundo Sosa Cadenas,['solemnOil2'],60,Ciencias Sociales,4,A,39
7777,Gaspar Kike Galván Blanco,['wornoutRhino0'],57,Ciencias de la Educación,5,B,17
7778,Ángela del Guerra,['bubblyPepper0'],6,Información,5,A,49
7779,Samuel Morata Bellido,['gloomyUnicorn8'],55,Información,3,A,39
7780,Felipe López-Rincón,['gutturalPudding2'],32,Ciencias Económicas,5,A,38
7781,Iker Arévalo Solano,['morbidBustard2'],20,Arquitectura,6,C,43
7782,Dulce Amat Giralt,['scornfulLollies3'],47,Arquitectura,5,A,21
7783,Margarita Bellido Villar,['humorousOryx8'],53,Diseño,3,C,45
7784,Esperanza Encarnacion Valbuena Arcos,['wingedShads6'],34,Ciencias Económicas,6,C,25
7785,Alba Mendoza Nebot,['mercifulSalt3'],76,Matemática,6,D,30
7786,Lino Echevarría-Casado,['cautiousPiglet5'],3,Ingeniería,1,C,28
7787,Fernando del Tamarit,['outlyingLard2'],90,Odontología,3,D,16
7788,Marcela Feijoo Perales,['puzzledBass8'],65,Comunicación,5,C,21
7789,Josué Mena,['trustingSeahorse4'],83,Educación Física,4,A,21
7790,Teófila Rivas-Blanco,['gutturalApples9'],23,Medicina,5,D,48
7791,Rogelio Nuñez Mosquera,['dopeyChowder6'],31,Información,3,B,35
7792,Nadia Escamilla Estrada,['sheepishEagle8'],79,Ciencias de la Educación,1,B,43
7793,Pablo Mascaró Pujadas,['annoyedChile4'],80,Arquitectura,2,D,16
7794,Miguel Ángel Cazorla,['artisticPudding7'],18,Agronomía,4,C,40
7795,José de Benavides,['decimalTortoise2'],33,Ciencias Exactas,5,A,43
7796,Belén Morante Guardia,['madCrane3'],33,Ciencias Exactas,6,C,47
7797,Aroa Gil-Olivé,['brainyDinosaur2'],71,Psicología,6,C,23
7798,José Antonio Herrero Crespi,['solemnHoopoe3'],90,Diseño,1,D,28
7799,Rosendo Coll,['obsessedMacaw1'],70,Ciencias Físicas y Matemáticas,6,B,43
7800,Nicolás del Bermúdez,['solemnApples6'],85,Ciencias Exactas,5,D,39
7801,Mercedes Polo Calderon,['relievedTacos8'],39,Agronomía,1,B,43
7802,Joaquín Machado Piñol,['bubblyOryx6'],52,Ciencias Económicas,3,A,43
7803,Renato Edmundo Galván Chamorro,['grudgingCrackers9'],50,Matemática,1,A,16
7804,Tadeo Roma Carro,['enviousGranola6'],12,Veterinaria,6,A,33
7805,Amaro Leiva Ramirez,['peskyMackerel1'],7,Ciencias Sociales,4,B,41
7806,Leocadia Escamilla Miralles,['ecstaticStork5'],64,Veterinaria,1,C,35
7807,Luisina Torrecilla Tello,['trustingCordial3'],50,Ingeniería,4,B,42
7808,Eugenia Aguilar Sastre,['ferventGnu0'],22,Filosofía,5,A,22
7809,José Ángel Berenguer Alcántara,['aloofOil9'],36,Ingeniería,6,C,45
7810,Glauco Noguera Ariza,['murkyLeopard4'],86,Psicología,5,A,41
7811,Emperatriz de Céspedes,['aboardJaguar0'],8,Ciencias Sociales,6,A,35
7812,Espiridión Lladó,['ferventSalami4'],91,Odontología,4,C,38
7813,Josefa Crespo-Tudela,['humorousShads6'],72,Ciencias Sociales,3,B,28
7814,Milagros Pedro Morell,['artisticSnail7'],29,Diseño,6,A,41
7815,Jennifer Barriga Tomás,['spiritedMagpie5'],1,Comunicación,2,D,16
7816,Lázaro Blasco Riera,['dreadfulCamel9'],66,Filosofía,5,D,21
7817,Jose Angel Armengol Lloret,['murkyTuna1'],38,Ciencias Exactas,5,A,27
7818,Ale Marti Oliver,['yearningLard4'],29,Comunicación,5,B,26
7819,Julieta Patiño Aller,['gloomyBoars7'],51,Filosofía,3,D,40
7820,Pilar Mesa-Gibert,['pluckyChowder8'],8,Veterinaria,4,B,45
7821,Wálter Batalla Franch,['mercifulCaviar5'],1,Ciencias de la Educación,4,B,41
7822,Marcelino Nicolau,['pacifiedCrackers2'],83,Ciencias Exactas,2,A,22
7823,Alondra Solana-Navarro,['contentCod5'],13,Agronomía,3,D,27
7824,Tristán Paco Boada Beltran,['empathicHoopoe2'],88,Odontología,1,B,18
7825,Remedios de Correa,['dejectedPaella2'],24,Ciencias Sociales,2,C,48
7826,Baudelio Agustín Castro Llano,['annoyedCheetah3'],86,Ingeniería,1,B,30
7827,Emilia Agustín Pineda,['yearningBurritos3'],14,Ciencias de la Educación,4,A,35
7828,Esteban de Ibáñez,['murkyDove6'],36,Ciencias Físicas y Matemáticas,4,B,18
7829,Marco Armas Checa,['worldlyChile3'],60,Ciencias Exactas,6,D,28
7830,Araceli Cabo Alberola,['wearyTomatoe5'],48,Arquitectura,1,B,28
7831,Eusebio Lopez Bernal,['betrayedLeopard6'],73,Educación Física,2,D,27
7832,Haroldo Berrocal,['truthfulShads2'],0,Medicina,1,C,43
7833,Josefina Cervantes Rosado,['artisticEggs2'],67,Información,2,A,43
7834,Montserrat Tapia,['wingedBittern5'],30,Psicología,6,D,32
7835,Tamara Espada Abad,['innocentEggs6'],70,Información,4,C,24
7836,Xiomara Hurtado Castellanos,['morbidTruffle9'],40,Educación Física,2,D,19
7837,Xavier Julián Gibert Padilla,['peacefulChile4'],11,Filosofía,4,D,45
7838,Rufina Carballo Cabrera,['pleasedSausage2'],34,Ciencias Físicas y Matemáticas,5,D,49
7839,Paloma Carro Sandoval,['panickyMoth4'],9,Humanidades,3,D,26
7840,Demetrio del Botella,['soreSmelt2'],71,Comunicación,4,D,40
7841,Azeneth Villalonga-Heredia,['stressedBurritos4'],69,Ingeniería,2,A,21
7842,Josefa Herrera,['sheepishThrush7'],49,Ciencias Físicas y Matemáticas,2,C,47
7843,Che Rubio,['trustingCoati9'],23,Psicología,5,D,50
7844,Juanita Recio,['jubilantMackerel7'],42,Derecho,5,A,28
7845,Jafet Solana,['dopeyCheetah5'],78,Educación Física,5,C,16
7846,Ambrosio del Antón,['excludedDinosaur8'],55,Química,4,B,45
7847,Hector Carrera,['jumpyPiglet0'],75,Ciencias de la Educación,5,C,19
7848,Xiomara Cazorla Villena,['morbidThrushe4'],11,Veterinaria,5,A,42
7849,Adelia Mendez Salmerón,['ecstaticBasmati3'],81,Medicina,6,C,36
7850,Violeta Gárate Castelló,['pacifiedBustard9'],88,Filosofía,2,A,20
7851,Olga Orozco Escolano,['enragedWasp3'],89,Derecho,3,D,23
7852,Melania Villanueva,['sheepishThrush1'],38,Ciencias Físicas y Matemáticas,5,A,24
7853,Rolando Alarcón Ojeda,['pacifiedZebra9'],67,Ingeniería,2,A,33
7854,Martín Solana Medina,['similarMagpie0'],33,Ciencias Exactas,6,B,48
7855,Ágata Acosta-Murillo,['finickySeagull5'],69,Ciencias Sociales,3,D,20
7856,Alondra Somoza,['wrathfulDoughnut6'],8,Ciencias de la Salud,4,A,27
7857,Maximino Serra Bayón,['cruelTuna0'],29,Arquitectura,2,B,16
7858,Ramona Apolonia Palau Zurita,['tautOryx5'],10,Psicología,3,C,49
7859,Concha del Pallarès,['solemnPiglet0'],50,Filosofía,4,A,22
7860,Eladio Milla Lluch,['enviousTacos8'],47,Ciencias Físicas y Matemáticas,5,D,21
7861,Josefa Torrens Navarrete,['spiritedCod6'],22,Ciencias de la Salud,6,A,28
7862,Arturo Alcolea Escudero,['excludedWildfowl7'],35,Filosofía,4,A,30
7863,Macario Calderón Lumbreras,['aloofLollies8'],76,Agronomía,4,B,38
7864,Rufino Aliaga,['fondTermite8'],53,Matemática,4,A,38
7865,Albano Reyes Toledo,['ferventOwl0'],70,Filosofía,2,A,25
7866,Sebastián Báez Camino,['empathicJerky0'],38,Arquitectura,4,B,37
7867,Amarilis Carmona Cepeda,['dopeyRice4'],31,Veterinaria,4,D,18
7868,Manuela Río Nicolau,['awedCardinal9'],87,Ciencias Económicas,1,A,39
7869,Luis Ángel del Gelabert,['pitifulHawk4'],49,Veterinaria,4,C,21
7870,Teobaldo Doménech Tomás,['grudgingPoultry1'],66,Humanidades,2,A,45
7871,Prudencio Rosselló Ocaña,['culturedSwift6'],81,Ciencias Exactas,6,D,23
7872,Carlota Solsona,['grudgingEggs2'],60,Ciencias Sociales,3,B,16
7873,Porfirio Gallart Guzmán,['vengefulDingo8'],28,Filosofía,2,B,25
7874,Juliana Rosa Pastor,['grudgingBagels8'],77,Medicina,4,A,34
7875,Manolo Mascaró Casado,['jumpyDotterel9'],80,Ciencias de la Salud,6,A,19
7876,Salud Rivera-Marquez,['hushedDoughnut9'],52,Ciencias Exactas,6,B,46
7877,Azucena Carranza,['obsessedMacaw5'],83,Ciencias de la Educación,5,B,35
7878,María Cristina Ugarte Valenciano,['somberHare9'],27,Veterinaria,6,B,41
7879,Anita Iriarte,['mercifulOatmeal0'],64,Odontología,5,C,50
7880,Florencia Sebastián Gallart,['lovesickHeron4'],22,Medicina,4,B,20
7881,Felisa Arroyo Sedano,['needfulPaella7'],84,Comunicación,3,C,34
7882,Silvio Acosta Toledo,['empathicClam4'],30,Matemática,2,D,27
7883,Carmela Vizcaíno,['forsakenStork7'],86,Filosofía,2,C,47
7884,Macario Valenciano Méndez,['pacifiedCurlew5'],8,Ciencias Exactas,2,B,44
7885,Marisela Belén Falcón Alcalde,['stressedSeafowl2'],65,Información,2,A,49
7886,Hilario Nuñez-Vazquez,['peskyOtter6'],16,Comunicación,2,D,18
7887,Concha Huertas Botella,['pleasedCrane3'],27,Diseño,6,A,49
7888,Silvio Mayoral Salmerón,['ferventPudding3'],70,Ciencias Físicas y Matemáticas,4,C,16
7889,Pepito Soto Esparza,['dreadfulSeahorse0'],76,Química,3,A,16
7890,Rodrigo Quesada Zaragoza,['cautiousStork3'],73,Diseño,2,A,21
7891,Petrona de Marqués,['tautMallard5'],32,Ingeniería,6,B,19
